Point ID,arc_length,B_0,B_1,B_2,B_Magnitude,p,pB,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
593,0.593,0.75,-0.529545,-8.08481e-20,0.918106,0.522985,3.92366e-16,0.593,0,0,0.593,0.235465,0.00773619,0.608836,-1.59202,-9.80405e-34,1.70446,1
594,0.594,0.75,-0.529596,-1.20087e-19,0.918135,0.522859,2.98579e-16,0.594,0,0,0.594,0.235047,0.00774807,0.609348,-1.59248,1.02848e-33,1.70508,1
595,0.595,0.75,-0.52978,-1.98071e-19,0.918241,0.522598,3.1917e-16,0.595,0,0,0.595,0.234664,0.00775686,0.609982,-1.59311,-1.39274e-33,1.70589,1
596,0.596,0.75,-0.529988,-3.43672e-19,0.918361,0.522446,2.55901e-16,0.596,0,0,0.596,0.234309,0.00776635,0.6105,-1.59394,3.57453e-33,1.70685,1
597,0.597,0.75,-0.530095,-5.9933e-19,0.918423,0.522346,3.73304e-16,0.597,0,0,0.597,0.234022,0.00777439,0.610891,-1.59476,4.9531e-21,1.70776,1
598,0.598,0.75,-0.530213,-9.65061e-19,0.918491,0.522228,4.58159e-16,0.598,0,0,0.598,0.233805,0.00777983,0.611272,-1.5955,-2.21564e-19,1.70859,1
599,0.599,0.75,-0.530388,-1.33453e-18,0.918592,0.52211,2.23188e-16,0.599,0,0,0.599,0.233637,0.00778366,0.611616,-1.59624,-6.79837e-19,1.7094,1
600,0.6,0.75,-0.530679,-1.6205e-18,0.91876,0.521921,3.91407e-16,0.6,0,0,0.6,0.233472,0.00778637,0.612014,-1.59712,-1.20945e-18,1.71036,1
601,0.601,0.75,-0.530932,-2.05794e-18,0.918907,0.52179,5.33857e-16,0.601,0,0,0.601,0.233302,0.00779008,0.612394,-1.5981,-1.58843e-18,1.71142,1
602,0.602,0.75,-0.531038,-2.55942e-18,0.918967,0.521795,5.48405e-16,0.602,0,0,0.602,0.233196,0.00779369,0.612586,-1.59883,-1.89184e-18,1.71217,1
603,0.603,0.75,-0.531125,-2.94735e-18,0.919018,0.52185,6.08267e-16,0.603,0,0,0.603,0.23315,0.00779603,0.612663,-1.59932,-2.27063e-18,1.71265,1
604,0.604,0.75,-0.531205,-3.29464e-18,0.919064,0.52193,3.8455e-16,0.604,0,0,0.604,0.233128,0.00779796,0.612681,-1.59976,-2.80071e-18,1.71307,1
605,0.605,0.75,-0.531274,-3.41349e-18,0.919104,0.52204,2.99994e-16,0.605,0,0,0.605,0.23313,0.00779956,0.612605,-1.60015,-3.55684e-18,1.71341,1
606,0.606,0.75,-0.531354,-3.21639e-18,0.91915,0.522228,-7.00208e-17,0.606,0,0,0.606,0.233169,0.00780106,0.612318,-1.60046,-3.70765e-18,1.71359,1
607,0.607,0.75,-0.531371,-3.00876e-18,0.91916,0.52246,-3.68848e-16,0.607,0,0,0.607,0.233245,0.00780196,0.612094,-1.60073,-3.17763e-18,1.71377,1
608,0.608,0.75,-0.531333,-3.00174e-18,0.919138,0.522702,-1.92507e-16,0.608,0,0,0.608,0.233333,0.00780265,0.611967,-1.60097,-2.79825e-18,1.71394,1
609,0.609,0.75,-0.531272,-3.07005e-18,0.919103,0.523016,-8.79656e-17,0.609,0,0,0.609,0.233443,0.00780367,0.611576,-1.60111,-2.7969e-18,1.71393,1
610,0.61,0.75,-0.5312,-3.10544e-18,0.919061,0.523368,-6.72221e-16,0.61,0,0,0.61,0.233617,0.00780309,0.611002,-1.60113,-2.94588e-18,1.71375,1
611,0.611,0.75,-0.531137,-2.91294e-18,0.919025,0.523636,-6.8514e-16,0.611,0,0,0.611,0.233842,0.00779958,0.610857,-1.60123,-3.08696e-18,1.7138,1
612,0.612,0.75,-0.531037,-2.562e-18,0.918967,0.523863,-3.135e-16,0.612,0,0,0.612,0.234068,0.00779543,0.610888,-1.6015,-2.85798e-18,1.71406,1
613,0.613,0.75,-0.531008,-2.3385e-18,0.91895,0.52405,-6.65787e-16,0.613,0,0,0.613,0.234287,0.00779091,0.610805,-1.6017,-2.33503e-18,1.71421,1
614,0.614,0.75,-0.531021,-2.30494e-18,0.918958,0.524178,-6.56006e-16,0.614,0,0,0.614,0.234486,0.00778621,0.610923,-1.60197,-2.03195e-18,1.71451,1
615,0.615,0.75,-0.530908,-2.3753e-18,0.918892,0.524333,-5.51381e-16,0.615,0,0,0.615,0.234699,0.00778144,0.611025,-1.60231,-2.03003e-18,1.71486,1
616,0.616,0.75,-0.530788,-2.43171e-18,0.918823,0.524404,-3.65237e-16,0.616,0,0,0.616,0.234951,0.00777416,0.611149,-1.60242,-2.10301e-18,1.71501,1
617,0.617,0.75,-0.530747,-2.50625e-18,0.9188,0.524399,-1.9095e-17,0.617,0,0,0.617,0.235164,0.00776704,0.61139,-1.60253,-1.8559e-18,1.7152,1
618,0.618,0.75,-0.530657,-2.72319e-18,0.918748,0.524423,9.69691e-18,0.618,0,0,0.618,0.235327,0.00776202,0.611685,-1.60271,-1.70452e-18,1.71547,1
619,0.619,0.75,-0.530494,-3.02726e-18,0.918653,0.524476,2.38832e-16,0.619,0,0,0.619,0.235469,0.00775811,0.611933,-1.60276,-1.87353e-18,1.71561,1
620,0.62,0.75,-0.530203,-3.38946e-18,0.918486,0.524604,7.42333e-16,0.62,0,0,0.62,0.235625,0.00775488,0.61211,-1.60245,-2.32301e-18,1.71537,1
621,0.621,0.75,-0.529849,-3.84888e-18,0.918281,0.524853,5.24924e-16,0.621,0,0,0.621,0.235833,0.00775171,0.612144,-1.60204,-2.54605e-18,1.71501,1
622,0.622,0.75,-0.529546,-4.27367e-18,0.918106,0.525114,1.05627e-16,0.622,0,0,0.622,0.236007,0.00774983,0.612136,-1.60179,-2.46821e-18,1.71477,1
623,0.623,0.75,-0.529233,-4.64205e-18,0.917926,0.52535,3.73621e-16,0.623,0,0,0.623,0.236115,0.00774977,0.612149,-1.60145,-2.69174e-18,1.71446,1
624,0.624,0.75,-0.528897,-5.00034e-18,0.917732,0.525611,6.7059e-16,0.624,0,0,0.624,0.236205,0.00775067,0.612115,-1.60104,-2.99436e-18,1.71407,1
625,0.625,0.75,-0.52858,-5.22891e-18,0.917549,0.525864,5.17905e-16,0.625,0,0,0.625,0.23627,0.00775226,0.612074,-1.60065,-3.55691e-18,1.71368,1
626,0.626,0.75,-0.528249,-5.17309e-18,0.917359,0.52611,-1.77513e-16,0.626,0,0,0.626,0.236299,0.00775493,0.611933,-1.60023,-3.71064e-18,1.71324,1
627,0.627,0.75,-0.527968,-5.28558e-18,0.917197,0.52633,-5.29395e-16,0.627,0,0,0.627,0.236274,0.00775901,0.611957,-1.59999,-3.38331e-18,1.71302,1
628,0.628,0.75,-0.527846,-5.53792e-18,0.917127,0.526424,-6.20027e-16,0.628,0,0,0.628,0.236202,0.00776275,0.612255,-1.60011,-3.56489e-18,1.71324,1
629,0.629,0.75,-0.527805,-5.41844e-18,0.917103,0.526385,-8.25207e-16,0.629,0,0,0.629,0.236107,0.00776532,0.612581,-1.60036,-3.75115e-18,1.7136,1
630,0.63,0.75,-0.527823,-5.13851e-18,0.917114,0.526221,-4.91434e-16,0.63,0,0,0.63,0.235958,0.00776779,0.613162,-1.60069,-3.20565e-18,1.71411,1
631,0.631,0.75,-0.52783,-4.91241e-18,0.917117,0.526001,-1.79147e-17,0.631,0,0,0.631,0.235752,0.00777135,0.613793,-1.60114,-2.9075e-18,1.71476,1
632,0.632,0.75,-0.527789,-4.7202e-18,0.917094,0.525735,1.41821e-16,0.632,0,0,0.632,0.235536,0.00777453,0.614371,-1.60145,-2.67919e-18,1.71526,1
633,0.633,0.75,-0.527814,-4.57197e-18,0.917108,0.525346,-2.67048e-16,0.633,0,0,0.633,0.23531,0.00777623,0.615068,-1.60149,-2.44044e-18,1.71554,1
634,0.634,0.75,-0.527925,-4.36946e-18,0.917172,0.524843,-7.81335e-16,0.634,0,0,0.634,0.235045,0.00777752,0.615742,-1.60134,-2.45707e-18,1.71564,1
635,0.635,0.75,-0.528149,-4.17072e-18,0.917301,0.52419,-6.61526e-16,0.635,0,0,0.635,0.234728,0.00777834,0.616324,-1.60085,-1.76757e-18,1.71539,1
636,0.636,0.75,-0.528587,-4.32347e-18,0.917553,0.52334,-2.57127e-16,0.636,0,0,0.636,0.234341,0.00777859,0.616671,-1.59985,-1.20854e-18,1.71459,1
637,0.637,0.75,-0.52941,-4.84217e-18,0.918027,0.522231,-7.00818e-17,0.637,0,0,0.637,0.23386,0.00777804,0.616534,-1.59812,-9.53587e-19,1.71292,1
638,0.638,0.75,-0.53086,-5.46928e-18,0.918865,0.520778,-3.27527e-17,0.638,0,0,0.638,0.233262,0.0077763,0.615516,-1.59528,-1.52004e-18,1.7099,1
639,0.639,0.75,-0.533239,-5.74789e-18,0.920241,0.518872,2.1061e-16,0.639,0,0,0.639,0.232521,0.00777254,0.613049,-1.59064,-2.46698e-18,1.70469,1
640,0.64,0.75,-0.536858,-5.66718e-18,0.922343,0.516299,2.06325e-16,0.64,0,0,0.64,0.231601,0.00776469,0.608511,-1.58308,-2.16865e-18,1.696,1
641,0.641,0.75,-0.541977,-5.69779e-18,0.925332,0.512649,-1.77444e-16,0.641,0,0,0.641,0.230437,0.00774873,0.601902,-1.57091,-1.49591e-18,1.68227,1
642,0.642,0.75,-0.549226,-5.91057e-18,0.929596,0.506547,-1.02297e-16,0.642,0,0,0.642,0.22895,0.00770611,0.592934,-1.55261,-1.19957e-18,1.66198,1
643,0.643,0.75,-0.559613,-6.04495e-18,0.935771,0.496537,2.10509e-16,0.643,0,0,0.643,0.227037,0.00761735,0.580707,-1.52466,-1.26694e-18,1.63151,1
644,0.644,0.75,-0.573301,-5.88828e-18,0.94402,0.483976,2.09889e-16,0.644,0,0,0.644,0.224666,0.00750293,0.564259,-1.48612,-1.13441e-18,1.58964,1
645,0.645,0.75,-0.588349,-5.56894e-18,0.953233,0.469022,1.81427e-17,0.645,0,0,0.645,0.222397,0.00734516,0.540225,-1.43124,-1.39817e-19,1.5298,1
646,0.646,0.75,-0.61095,-5.49724e-18,0.967347,0.444846,-1.62396e-16,0.646,0,0,0.646,0.219008,0.00707291,0.503597,-1.35349,9.19562e-19,1.44414,1
647,0.647,0.75,-0.645313,-5.85723e-18,0.989408,0.412011,-1.19702e-16,0.647,0,0,0.647,0.213508,0.00671874,0.448476,-1.26605,1.44139e-18,1.34314,1
648,0.648,0.75,-0.698938,-6.12684e-18,1.02519,0.356147,-2.37543e-16,0.648,0,0,0.648,0.201145,0.00614927,0.361242,-1.11058,1.73129e-18,1.16785,1
649,0.649,0.75,-0.75651,-5.9957e-18,1.06527,0.288665,-3.83943e-16,0.649,0,0,0.649,0.184043,0.00544984,0.265608,-0.927194,2.19886e-18,0.964488,1
650,0.65,0.75,-0.797376,-5.77544e-18,1.09467,0.234309,-8.88099e-17,0.65,0,0,0.65,0.169242,0.00480864,0.175031,-0.76449,3.20279e-18,0.784271,1
651,0.651,0.75,-0.837529,-5.35177e-18,1.12426,0.18144,1.05163e-16,0.651,0,0,0.651,0.153551,0.00409381,0.0538997,-0.569686,3.4106e-18,0.57223,1
652,0.652,0.75,-0.869244,-4.74661e-18,1.14808,0.140909,3.08707e-16,0.652,0,0,0.652,0.140002,0.0034984,-0.0521774,-0.415966,2.88313e-18,0.419225,1
653,0.653,0.75,-0.884044,-4.24447e-18,1.15932,0.119432,3.97991e-16,0.653,0,0,0.653,0.131843,0.00315174,-0.114021,-0.326396,2.68318e-18,0.345738,1
654,0.654,0.75,-0.893157,-3.83431e-18,1.16629,0.106281,2.19224e-16,0.654,0,0,0.654,0.126327,0.00292888,-0.159921,-0.261184,2.34281e-18,0.306254,1
655,0.655,0.75,-0.898914,-3.61118e-18,1.1707,0.0984313,4.18845e-16,0.655,0,0,0.655,0.122755,0.00279234,-0.188984,-0.218816,2.36937e-18,0.289129,1
656,0.656,0.75,-0.902342,-3.56e-18,1.17334,0.0939032,4.44621e-16,0.656,0,0,0.656,0.120524,0.00271356,-0.206358,-0.193179,1.92951e-18,0.282669,1
657,0.657,0.75,-0.904274,-3.53425e-18,1.17482,0.0913602,3.38843e-16,0.657,0,0,0.657,0.119174,0.00267011,-0.216413,-0.178393,1.2515e-18,0.280462,1
658,0.658,0.75,-0.905321,-3.44804e-18,1.17563,0.0899514,8.00898e-16,0.658,0,0,0.658,0.118378,0.00264666,-0.22214,-0.170118,3.51986e-19,0.279797,1
659,0.659,0.75,-0.905865,-3.16116e-18,1.17605,0.0891702,1.10958e-15,0.659,0,0,0.659,0.117914,0.002634,-0.225418,-0.165562,-1.04125e-18,0.279685,1
660,0.66,0.75,-0.906135,-2.7188e-18,1.17626,0.0887325,1.00045e-15,0.66,0,0,0.66,0.117645,0.00262707,-0.227329,-0.163076,-1.84411e-18,0.279772,1
661,0.661,0.75,-0.906264,-2.26683e-18,1.17636,0.0884847,1.12312e-15,0.661,0,0,0.661,0.117489,0.00262322,-0.228456,-0.16172,-2.48571e-18,0.279903,1
662,0.662,0.75,-0.906328,-1.8265e-18,1.17641,0.0883442,1.2329e-15,0.662,0,0,0.662,0.117399,0.00262106,-0.229109,-0.160971,-3.2312e-18,0.280004,1
663,0.663,0.75,-0.90637,-1.38981e-18,1.17644,0.0882655,8.85996e-16,0.663,0,0,0.663,0.117348,0.00261987,-0.229465,-0.160543,-3.95799e-18,0.28005,1
664,0.664,0.75,-0.906402,-9.64544e-19,1.17646,0.0882222,4.82084e-16,0.664,0,0,0.664,0.11732,0.00261922,-0.229643,-0.160287,-4.55258e-18,0.28005,1
665,0.665,0.75,-0.906426,-5.93038e-19,1.17648,0.0881987,3.18317e-16,0.665,0,0,0.665,0.117304,0.00261886,-0.229728,-0.160136,-4.98298e-18,0.280033,1
666,0.666,0.75,-0.90644,-2.61318e-19,1.17649,0.0881858,1.37755e-16,0.666,0,0,0.666,0.117296,0.00261867,-0.229775,-0.160055,-5.10448e-18,0.280025,1
667,0.667,0.75,-0.906445,1.11237e-19,1.1765,0.0881774,-1.81907e-17,0.667,0,0,0.667,0.11729,0.00261855,-0.229814,-0.160016,-4.98869e-18,0.280035,1
668,0.668,0.75,-0.906439,4.43071e-19,1.17649,0.0881695,7.55141e-17,0.668,0,0,0.668,0.117285,0.00261843,-0.229867,-0.160007,-5.38115e-18,0.280073,1
669,0.669,0.75,-0.906424,7.33124e-19,1.17648,0.0881638,2.37475e-16,0.669,0,0,0.669,0.117281,0.00261835,-0.229925,-0.160022,-5.92689e-18,0.280129,1
670,0.67,0.75,-0.906411,9.70149e-19,1.17647,0.088161,3.57218e-16,0.67,0,0,0.67,0.117279,0.00261831,-0.229967,-0.160042,-5.71182e-18,0.280175,1
671,0.671,0.75,-0.906405,1.00757e-18,1.17646,0.0881593,3.91679e-16,0.671,0,0,0.671,0.117278,0.00261829,-0.229992,-0.160053,-5.30059e-18,0.280202,1
672,0.672,0.75,-0.906406,9.26678e-19,1.17647,0.0881589,3.02413e-16,0.672,0,0,0.672,0.117277,0.00261828,-0.229995,-0.16005,-5.29701e-18,0.280203,1
673,0.673,0.75,-0.906416,9.37881e-19,1.17647,0.0881598,2.70723e-17,0.673,0,0,0.673,0.117278,0.0026183,-0.229977,-0.160034,-5.69781e-18,0.280179,1
674,0.674,0.75,-0.906436,9.79962e-19,1.17649,0.0881616,-1.90929e-16,0.674,0,0,0.674,0.117279,0.00261833,-0.229943,-0.160006,-5.40232e-18,0.280135,1
675,0.675,0.75,-0.90646,8.79858e-19,1.17651,0.0881642,-5.63199e-17,0.675,0,0,0.675,0.117281,0.00261836,-0.229896,-0.159968,-4.99296e-18,0.280075,1
676,0.676,0.75,-0.906488,7.40261e-19,1.17653,0.0881673,-1.35396e-16,0.676,0,0,0.676,0.117283,0.0026184,-0.229837,-0.159921,-5.12717e-18,0.279999,1
677,0.677,0.75,-0.906518,5.89169e-19,1.17655,0.0881709,-3.8784e-16,0.677,0,0,0.677,0.117285,0.00261845,-0.229766,-0.159864,-4.79329e-18,0.279909,1
678,0.678,0.75,-0.90655,4.56308e-19,1.17658,0.0881748,-3.77732e-16,0.678,0,0,0.678,0.117288,0.00261851,-0.229684,-0.159798,-5.03427e-18,0.279804,1
679,0.679,0.75,-0.906587,3.8509e-19,1.17661,0.0881793,-1.72637e-16,0.679,0,0,0.679,0.117292,0.00261857,-0.229593,-0.159725,-5.19267e-18,0.279687,1
680,0.68,0.75,-0.906629,2.96899e-19,1.17664,0.0881847,-2.85869e-17,0.68,0,0,0.68,0.117295,0.00261864,-0.229493,-0.159647,-4.95155e-18,0.279561,1
681,0.681,0.75,-0.906676,2.89306e-19,1.17667,0.0881906,4.74961e-17,0.681,0,0,0.681,0.1173,0.00261872,-0.229383,-0.159562,-5.27641e-18,0.279422,1
682,0.682,0.75,-0.906723,4.44668e-19,1.17671,0.0881965,3.47207e-16,0.682,0,0,0.682,0.117304,0.00261881,-0.229273,-0.159478,-5.43591e-18,0.279284,1
683,0.683,0.75,-0.906775,7.2183e-19,1.17675,0.0882032,-1.23733e-17,0.683,0,0,0.683,0.117308,0.0026189,-0.229144,-0.159379,-5.77599e-18,0.279121,1
684,0.684,0.75,-0.906831,1.06497e-18,1.17679,0.0882103,-6.61599e-16,0.684,0,0,0.684,0.117313,0.002619,-0.228998,-0.15927,-6.01789e-18,0.27894,1
685,0.685,0.75,-0.906879,1.43824e-18,1.17683,0.0882161,-8.22573e-16,0.685,0,0,0.685,0.117318,0.00261908,-0.228885,-0.159189,-5.83271e-18,0.278801,1
686,0.686,0.75,-0.906918,1.7863e-18,1.17686,0.0882209,-2.62134e-16,0.686,0,0,0.686,0.117321,0.00261913,-0.228785,-0.159113,-5.73658e-18,0.278675,1
687,0.687,0.75,-0.906962,2.01797e-18,1.17689,0.0882268,2.58285e-16,0.687,0,0,0.687,0.117326,0.00261921,-0.228668,-0.159025,-5.73144e-18,0.278529,1
688,0.688,0.75,-0.906992,2.14871e-18,1.17692,0.0882312,5.67945e-17,0.688,0,0,0.688,0.117329,0.00261927,-0.228596,-0.158972,-5.7269e-18,0.278439,1
689,0.689,0.75,-0.906994,2.31072e-18,1.17692,0.0882319,-1.67763e-16,0.689,0,0,0.689,0.11733,0.00261928,-0.228593,-0.158968,-6.01677e-18,0.278435,1
690,0.69,0.75,-0.906979,2.57536e-18,1.17691,0.0882305,-2.11613e-16,0.69,0,0,0.69,0.117329,0.00261926,-0.228629,-0.158992,-6.24445e-18,0.278478,1
691,0.691,0.75,-0.906947,2.7866e-18,1.17688,0.0882269,1.41944e-16,0.691,0,0,0.691,0.117326,0.00261921,-0.228708,-0.159048,-5.80554e-18,0.278575,1
692,0.692,0.75,-0.906897,2.80143e-18,1.17684,0.088221,-4.78669e-18,0.692,0,0,0.692,0.117322,0.00261913,-0.228835,-0.159141,-5.27713e-18,0.278732,1
693,0.693,0.75,-0.906829,2.72769e-18,1.17679,0.0882124,-1.50894e-16,0.693,0,0,0.693,0.117316,0.002619,-0.22899,-0.159253,-5.27802e-18,0.278923,1
694,0.694,0.75,-0.906745,2.75649e-18,1.17673,0.0882014,1.17725e-16,0.694,0,0,0.694,0.117309,0.00261882,-0.229183,-0.159394,-5.66704e-18,0.279161,1
695,0.695,0.75,-0.906655,2.79844e-18,1.17666,0.0881901,7.14032e-17,0.695,0,0,0.695,0.117302,0.00261866,-0.229411,-0.15956,-5.3819e-18,0.279444,1
696,0.696,0.75,-0.906561,2.68825e-18,1.17658,0.0881789,-9.51455e-17,0.696,0,0,0.696,0.117294,0.00261851,-0.229645,-0.15973,-4.8437e-18,0.279732,1
697,0.697,0.75,-0.906467,2.50393e-18,1.17651,0.0881676,-3.05001e-16,0.697,0,0,0.697,0.117286,0.00261835,-0.229879,-0.159903,-4.67837e-18,0.280024,1
698,0.698,0.75,-0.906378,2.27112e-18,1.17644,0.0881569,-3.02389e-16,0.698,0,0,0.698,0.117278,0.00261821,-0.230098,-0.160066,-4.39366e-18,0.280297,1
699,0.699,0.75,-0.9063,2.08195e-18,1.17638,0.0881471,-3.25461e-17,0.699,0,0,0.699,0.117271,0.00261807,-0.230292,-0.160211,-4.54449e-18,0.280539,1
700,0.7,0.75,-0.906233,2.01104e-18,1.17633,0.0881386,1.16489e-16,0.7,0,0,0.7,0.117265,0.00261796,-0.230451,-0.16033,-4.34589e-18,0.280737,1
701,0.701,0.75,-0.90618,1.85719e-18,1.17629,0.088132,3.85225e-17,0.701,0,0,0.701,0.117259,0.00261788,-0.230553,-0.160407,-4.05709e-18,0.280865,1
702,0.702,0.75,-0.906138,1.55053e-18,1.17626,0.0881272,-1.40669e-16,0.702,0,0,0.702,0.117255,0.00261783,-0.230635,-0.160469,-4.10452e-18,0.280967,1
703,0.703,0.75,-0.906113,1.32753e-18,1.17624,0.088124,7.7598e-17,0.703,0,0,0.703,0.117252,0.0026178,-0.230699,-0.160519,-4.1115e-18,0.281049,1
704,0.704,0.75,-0.906107,1.37679e-18,1.17624,0.0881228,3.6629e-16,0.704,0,0,0.704,0.117251,0.0026178,-0.230715,-0.160533,-4.5958e-18,0.28107,1
705,0.705,0.75,-0.906115,1.63293e-18,1.17624,0.0881232,2.2023e-16,0.705,0,0,0.705,0.11725,0.00261783,-0.230703,-0.160528,-4.96713e-18,0.281057,1
706,0.706,0.75,-0.906129,1.88711e-18,1.17625,0.0881244,6.58602e-18,0.706,0,0,0.706,0.11725,0.00261786,-0.230668,-0.160506,-4.64704e-18,0.281016,1
707,0.707,0.75,-0.906148,1.89713e-18,1.17627,0.0881257,-9.8427e-17,0.707,0,0,0.707,0.11725,0.00261791,-0.230635,-0.160478,-4.28436e-18,0.280973,1
708,0.708,0.75,-0.906182,1.7721e-18,1.17629,0.088128,2.718e-16,0.708,0,0,0.708,0.11725,0.00261797,-0.23057,-0.160425,-4.13886e-18,0.280889,1
709,0.709,0.75,-0.906226,1.7943e-18,1.17633,0.0881318,4.30965e-16,0.709,0,0,0.709,0.117252,0.00261804,-0.230467,-0.16035,-4.52455e-18,0.280761,1
710,0.71,0.75,-0.906269,2.033e-18,1.17636,0.088136,-7.45807e-18,0.71,0,0,0.71,0.117255,0.0026181,-0.230367,-0.160278,-5.25238e-18,0.280639,1
711,0.711,0.75,-0.906311,2.39723e-18,1.17639,0.0881404,-1.99199e-17,0.711,0,0,0.711,0.117258,0.00261816,-0.230264,-0.160205,-5.35603e-18,0.280512,1
712,0.712,0.75,-0.906344,2.78729e-18,1.17642,0.0881432,4.07011e-16,0.712,0,0,0.712,0.11726,0.0026182,-0.230168,-0.160137,-4.63227e-18,0.280394,1
713,0.713,0.75,-0.90639,2.90894e-18,1.17645,0.0881471,7.3402e-16,0.713,0,0,0.713,0.117263,0.00261826,-0.230057,-0.160058,-4.00219e-18,0.280258,1
714,0.714,0.75,-0.906446,2.89315e-18,1.1765,0.0881527,8.13287e-16,0.714,0,0,0.714,0.117267,0.00261834,-0.229932,-0.159968,-4.4602e-18,0.280104,1
715,0.715,0.75,-0.906492,3.13673e-18,1.17653,0.0881574,8.68971e-16,0.715,0,0,0.715,0.11727,0.0026184,-0.229816,-0.159885,-4.9634e-18,0.279962,1
716,0.716,0.75,-0.906539,3.50177e-18,1.17657,0.0881622,1.03813e-15,0.716,0,0,0.716,0.117274,0.00261846,-0.229694,-0.159798,-5.00061e-18,0.279812,1
717,0.717,0.75,-0.90659,3.81006e-18,1.17661,0.0881673,1.09452e-15,0.717,0,0,0.717,0.117278,0.00261852,-0.229565,-0.159706,-4.7973e-18,0.279654,1
718,0.718,0.75,-0.906643,3.87988e-18,1.17665,0.0881728,1.1497e-15,0.718,0,0,0.718,0.117282,0.00261859,-0.229429,-0.159607,-4.10944e-18,0.279485,1
719,0.719,0.75,-0.906699,3.69758e-18,1.17669,0.0881787,9.75858e-16,0.719,0,0,0.719,0.117286,0.00261866,-0.229284,-0.159502,-3.60922e-18,0.279306,1
720,0.72,0.75,-0.906759,3.60133e-18,1.17674,0.088185,7.63511e-16,0.72,0,0,0.72,0.117291,0.00261874,-0.229132,-0.159391,-4.10778e-18,0.279118,1
721,0.721,0.75,-0.906822,3.79066e-18,1.17679,0.0881917,1.02728e-15,0.721,0,0,0.721,0.117297,0.00261883,-0.228974,-0.159274,-4.7887e-18,0.278921,1
722,0.722,0.75,-0.906888,4.01356e-18,1.17684,0.088199,1.36123e-15,0.722,0,0,0.722,0.117302,0.00261892,-0.228809,-0.159151,-4.47276e-18,0.278716,1
723,0.723,0.75,-0.906959,4.04298e-18,1.17689,0.0882068,1.72805e-15,0.723,0,0,0.723,0.117308,0.00261901,-0.228637,-0.159024,-3.82592e-18,0.278502,1
724,0.724,0.75,-0.907032,3.92801e-18,1.17695,0.0882151,1.59168e-15,0.724,0,0,0.724,0.117315,0.00261912,-0.228461,-0.158892,-3.53694e-18,0.278282,1
725,0.725,0.75,-0.907108,3.85499e-18,1.17701,0.0882238,8.92223e-16,0.725,0,0,0.725,0.117321,0.00261923,-0.228281,-0.158756,-3.73836e-18,0.278057,1
726,0.726,0.75,-0.907187,3.89968e-18,1.17707,0.088233,5.6398e-16,0.726,0,0,0.726,0.117328,0.00261934,-0.228099,-0.158619,-3.86884e-18,0.277829,1
727,0.727,0.75,-0.907268,4.01407e-18,1.17713,0.0882424,4.97027e-16,0.727,0,0,0.727,0.117336,0.00261946,-0.227916,-0.15848,-3.96609e-18,0.2776,1
728,0.728,0.75,-0.907349,4.18353e-18,1.17719,0.0882521,1.89102e-16,0.728,0,0,0.728,0.117343,0.00261958,-0.227733,-0.158342,-4.10352e-18,0.277371,1
729,0.729,0.75,-0.90743,4.39091e-18,1.17725,0.0882618,-1.58589e-16,0.729,0,0,0.729,0.11735,0.0026197,-0.227552,-0.158204,-4.1798e-18,0.277144,1
730,0.73,0.75,-0.907509,4.65391e-18,1.17732,0.0882714,-3.05761e-17,0.73,0,0,0.73,0.117358,0.00261982,-0.227375,-0.15807,-4.42079e-18,0.276921,1
731,0.731,0.75,-0.907585,4.82788e-18,1.17737,0.0882808,2.08445e-16,0.731,0,0,0.731,0.117365,0.00261994,-0.227203,-0.157939,-3.88035e-18,0.276706,1
732,0.732,0.75,-0.907657,4.75273e-18,1.17743,0.0882898,-1.21565e-16,0.732,0,0,0.732,0.117372,0.00262005,-0.227039,-0.157814,-3.1813e-18,0.276499,1
733,0.733,0.75,-0.907725,4.58335e-18,1.17748,0.0882982,-2.89915e-16,0.733,0,0,0.733,0.117379,0.00262016,-0.226883,-0.157696,-3.17489e-18,0.276304,1
734,0.734,0.75,-0.907786,4.53406e-18,1.17753,0.088306,-3.70494e-16,0.734,0,0,0.734,0.117385,0.00262025,-0.226738,-0.157586,-3.60156e-18,0.276122,1
735,0.735,0.75,-0.90784,4.52227e-18,1.17757,0.0883131,-6.57687e-16,0.735,0,0,0.735,0.11739,0.00262034,-0.226605,-0.157484,-3.32345e-18,0.275955,1
736,0.736,0.75,-0.907888,4.37187e-18,1.17761,0.0883193,-5.73418e-16,0.736,0,0,0.736,0.117395,0.00262042,-0.226485,-0.157392,-2.74099e-18,0.275804,1
737,0.737,0.75,-0.907928,4.15265e-18,1.17764,0.0883247,-7.12949e-16,0.737,0,0,0.737,0.117399,0.00262049,-0.226379,-0.157311,-2.71018e-18,0.27567,1
738,0.738,0.75,-0.90796,3.93654e-18,1.17766,0.0883292,-1.0755e-15,0.738,0,0,0.738,0.117402,0.00262054,-0.226287,-0.15724,-2.51219e-18,0.275555,1
739,0.739,0.75,-0.907985,3.79311e-18,1.17768,0.0883328,-1.20803e-15,0.739,0,0,0.739,0.117405,0.00262059,-0.22621,-0.157181,-2.8252e-18,0.275457,1
740,0.74,0.75,-0.908002,3.71865e-18,1.1777,0.0883357,-1.23597e-15,0.74,0,0,0.74,0.117407,0.00262063,-0.226148,-0.157132,-2.78681e-18,0.275378,1
